DATE,CCIUAC,CCIUTC,CONB,CONQ,EEC,EEGP,EXVUS,FM1,FM1D82,FSPCAP,FSPCOM,FSPCON,IP,LHUR,LUINC,PW,RCARD,RTRR
1983-04-01,56865.0,149311.0,49491.0,60165.0,5.53199999779462,119.799999952316,121.819999992847,494.0,482.89999961853,163.819999992847,157.709999978542,149.929999947547,82.2999999523162,10.1999999992549,470.0,100.399999976158,6.53999999910593,94672.0
1983-05-01,57352.0,149601.0,49278.0,62171.0,5.35399999842047,124.299999952316,122.049999952316,499.79999923706,486.199999809265,173.339999973773,164.099999964237,154.899999976158,83.199999988079,10.0999999977648,453.0,100.799999952316,6.80999999865889,96105.0
1983-06-01,58231.0,152065.0,51834.0,62733.0,5.36399999633431,126.099999964237,125.159999966621,503.5,488.79999923706,177.889999985694,166.389999985694,156.129999995231,83.699999988079,10.0999999977648,406.0,101.0,7.25,98122.0
1983-07-01,59695.0,154914.0,52851.0,63713.0,5.69999999925494,127.199999988079,126.619999945163,508.099999427795,491.39999961853,180.419999957084,166.959999978542,157.689999997615,85.2999999523162,9.39999999850988,380.0,101.299999952316,7.19999999925494,98885.0
1983-08-01,62178.0,158402.0,53789.0,66927.0,5.92199999839067,126.899999976158,129.769999980926,510.599999427795,492.39999961853,176.419999957084,162.419999957084,150.319999992847,86.5,9.5,408.0,101.799999952316,6.7199999988079,97724.0
1983-09-01,63448.0,160973.0,53251.0,65782.0,5.5379999987781,125.699999988079,129.739999949932,512.89999961853,493.199999809265,182.889999985694,167.159999966621,155.429999947547,87.8999999761581,9.19999999925494,387.0,102.0,6.86999999731779,99235.0
1983-10-01,64780.0,163274.0,51315.0,61720.0,5.64799999818205,123.899999976158,127.5,518.29999923706,496.0,183.089999973773,167.649999976158,160.199999988079,88.5999999642372,8.79999999701976,386.0,102.199999988079,7.15999999642372,100807.0
1983-11-01,65917.0,165670.0,53462.0,63908.0,5.96599999815225,122.399999976158,130.259999990463,519.699999809265,495.89999961853,178.25,165.229999959468,158.409999966621,88.7999999523162,8.5,381.0,102.099999964237,7.06999999657273,102288.0
1983-12-01,67557.0,171978.0,53483.0,64502.0,7.24599999934435,121.5,132.839999973773,521.199999809265,496.39999961853,179.189999997615,164.3599999547,154.819999992847,89.199999988079,8.29999999701976,378.0,102.299999952316,8.01999999955296,102760.0
1984-01-01,68672.0,171896.0,55683.0,63558.0,7.44199999794364,120.0,135.069999992847,525.5,496.699999809265,179.049999952316,166.389999985694,156.389999985694,91.0,8.0,364.0,102.899999976158,7.87999999895692,105133.0
1984-02-01,71152.0,175859.0,58908.0,67254.0,6.42799999937415,119.299999952316,131.709999978542,527.39999961853,496.099999427795,164.269999980926,157.25,145.879999995231,90.8999999761581,7.79999999701976,345.0,103.199999988079,8.23999999836087,104990.0
1984-03-01,71212.0,177715.0,61928.0,67859.0,6.63699999824166,119.399999976158,128.069999992847,531.099999427795,498.199999809265,173.639999985694,157.439999997615,144.549999952316,91.8999999761581,7.79999999701976,348.0,103.899999976158,7.94999999925494,104218.0
1984-04-01,72666.0,180863.0,63156.0,66884.0,6.05499999970197,121.099999964237,130.009999990463,534.29999923706,499.29999923706,173.909999966621,157.599999964237,143.769999980926,92.3999999761581,7.69999999925494,360.0,104.0,8.01999999955296,106122.0
1984-05-01,75312.0,186426.0,65690.0,68354.0,5.95299999788403,122.099999964237,133.989999949932,536.79999923706,500.29999923706,172.269999980926,156.549999952316,143.82999998331,93.0,7.39999999850988,348.0,104.099999964237,8.14999999850988,106733.0
1984-06-01,77418.0,191585.0,66737.0,71274.0,5.80699999630451,121.399999976158,134.309999942779,540.39999961853,502.699999809265,164.519999980926,153.119999945163,146.139999985694,93.5,7.19999999925494,350.0,104.0,8.0299999974668,108651.0
1984-07-01,79393.0,194920.0,67188.0,70419.0,5.93799999728798,119.699999988079,139.299999952316,540.89999961853,501.29999923706,160.019999980926,151.07999998331,145.419999957084,93.8999999761581,7.5,365.0,104.199999988079,8.19999999925494,106781.0
1984-08-01,80936.0,199233.0,68495.0,71722.0,6.11099999770522,118.399999976158,140.209999978542,541.0,500.0,175.769999980926,164.419999957084,155.469999969005,94.0,7.5,358.0,103.799999952316,7.84999999776482,106131.0
1984-09-01,81706.0,201976.0,70159.0,72978.0,5.55299999937415,118.899999976158,145.699999988079,544.39999961853,501.79999923706,178.039999961853,166.1099999547,157.279999971389,93.8999999761581,7.29999999701976,368.0,103.399999976158,7.63999999687075,107472.0
1984-10-01,82440.0,204026.0,71679.0,72719.0,5.76099999994039,119.5,147.559999942779,544.099999427795,499.599999427795,174.3599999547,164.819999992847,155.919999957084,93.199999988079,7.39999999850988,405.0,103.399999976158,7.59999999776482,108388.0
1984-11-01,82951.0,205979.0,73006.0,72774.0,5.90199999883771,119.299999952316,144.919999957084,547.599999427795,501.89999961853,175.369999945163,166.269999980926,158.339999973773,93.2999999523162,7.19999999925494,397.0,103.699999988079,7.76999999955296,110185.0
1984-12-01,83901.0,211606.0,73336.0,71467.0,6.47599999979138,117.899999976158,149.239999949932,552.199999809265,505.199999809265,170.8599999547,164.479999959468,157.409999966621,92.7999999523162,7.29999999701976,386.0,103.5,8.06999999657273,109761.0
1985-01-01,84348.0,213002.0,77658.0,73320.0,7.16199999675154,114.5,152.82999998331,556.29999923706,508.0,180.569999992847,171.6099999547,163.709999978542,93.0999999642372,7.29999999701976,378.0,103.399999976158,8.23999999836087,110393.0
1985-02-01,85133.0,214775.0,78837.0,71646.0,6.68599999696016,112.799999952316,158.429999947547,563.099999427795,511.0,192.219999969005,180.879999995231,171.989999949932,93.7999999523162,7.19999999925494,402.0,103.299999952316,8.30999999865889,111708.0
1985-03-01,86657.0,218606.0,81188.0,76027.0,6.36799999698996,115.5,158.139999985694,566.79999923706,512.0,184.169999957084,179.419999957084,174.009999990463,94.0999999642372,7.19999999925494,389.0,103.099999964237,8.37999999895692,112264.0
1985-04-01,87890.0,222316.0,81850.0,74950.0,5.89099999889731,119.899999976158,149.559999942779,570.199999809265,514.199999809265,182.939999997615,180.619999945163,177.399999976158,94.5,7.29999999701976,387.0,103.299999952316,8.4699999988079,114007.0
1985-05-01,88828.0,223772.0,82537.0,78724.0,5.78299999982118,122.299999952316,149.919999957084,575.599999427795,517.599999427795,184.429999947547,184.899999976158,178.549999952316,94.699999988079,7.19999999925494,383.0,103.5,8.22999999672174,114352.0
1985-06-01,90099.0,226436.0,80898.0,79825.0,5.67099999636411,123.299999952316,147.709999978542,583.599999427795,523.39999961853,183.589999973773,188.889999985694,188.709999978542,94.3999999761581,7.39999999850988,392.0,103.299999952316,7.64999999850988,113628.0
1985-07-01,91038.0,229062.0,81211.0,80232.0,5.972999997437,123.299999952316,140.939999997615,589.39999961853,527.699999809265,190.6099999547,192.539999961853,190.299999952316,94.0999999642372,7.39999999850988,381.0,103.199999988079,7.5299999974668,114419.0
1985-08-01,91251.0,231686.0,80429.0,79701.0,6.04599999636411,122.199999988079,137.549999952316,596.79999923706,533.29999923706,189.599999964237,188.309999942779,185.929999947547,94.5,7.09999999776482,375.0,102.699999988079,9.40999999642372,115726.0
1985-09-01,92183.0,235323.0,83387.0,80568.0,5.56999999657273,120.899999976158,139.139999985694,604.29999923706,539.099999427795,184.529999971389,184.059999942779,182.75,95.0,7.09999999776482,381.0,102.099999964237,11.2399999983608,118878.0
1985-10-01,92370.0,236892.0,83113.0,77268.0,5.8449999988079,119.799999952316,130.709999978542,608.0,540.39999961853,184.969999969005,186.179999947547,187.489999949932,94.199999988079,7.09999999776482,367.0,102.899999976158,6.45999999716878,115319.0
1985-11-01,92588.0,239344.0,84130.0,78772.0,5.88699999824166,120.099999964237,128.07999998331,612.89999961853,542.39999961853,196.539999961853,197.449999988079,200.75,94.5999999642372,7.0,371.0,103.399999976158,6.76999999955296,116425.0
1985-12-01,93012.0,245055.0,86273.0,79579.0,7.06299999728799,120.299999952316,125.799999952316,619.89999961853,546.199999809265,210.809999942779,207.259999990463,212.599999964237,95.5999999642372,7.0,391.0,103.599999964237,7.75,117410.0
1986-01-01,93222.0,246029.0,84265.0,84534.0,7.17299999669194,119.0,123.649999976158,621.099999427795,545.29999923706,211.669999957084,208.189999997615,211.379999995231,96.0999999642372,6.69999999925494,375.0,103.199999988079,8.5,118477.0
1986-02-01,93293.0,245816.0,82911.0,82698.0,6.41599999740719,111.899999976158,118.769999980926,625.099999427795,549.79999923706,223.599999964237,219.369999945163,226.759999990463,95.5,7.19999999925494,373.0,101.699999988079,7.83999999985099,117533.0
1986-03-01,93177.0,246189.0,78450.0,82379.0,6.54299999773502,98.2999999523163,116.049999952316,634.0,560.599999427795,229.339999973774,232.32999998331,248.549999952316,94.5999999642372,7.19999999925494,395.0,100.299999952316,6.92999999970197,116781.0
1986-04-01,93831.0,249717.0,79067.0,83711.0,5.88599999994039,89.5,115.669999957084,641.29999923706,569.5,232.599999964237,237.979999959468,260.509999275207,94.7999999523162,7.09999999776482,371.0,99.5999999642372,7.83999999985099,117429.0
1986-05-01,94427.0,251195.0,73995.0,85119.0,5.875,92.699999988079,113.269999980926,653.099999427795,578.0,231.789999961853,238.459999978542,265.979999542236,94.7999999523162,7.19999999925494,370.0,100.0,8.18999999761581,119125.0
1986-06-01,95297.0,252679.0,74352.0,84312.0,5.80099999904632,95.7999999523162,113.769999980926,661.29999923706,583.199999809265,236.159999966621,245.299999952316,279.469999313354,94.3999999761581,7.19999999925494,374.0,99.8999999761581,8.17999999970197,119246.0
1986-07-01,96570.0,255551.0,73535.0,85052.0,6.14499999955296,89.5,110.379999995231,670.599999427795,590.79999923706,223.399999976158,240.179999947547,283.699999809265,94.7999999523162,7.0,363.0,99.3999999761581,7.60999999940395,119593.0
1986-08-01,97706.0,258169.0,74358.0,86261.0,6.02299999818206,84.7999999523162,107.5,680.199999809265,598.79999923706,226.199999988079,245.0,280.29999923706,95.0,6.89999999850988,376.0,99.2999999523163,8.80999999865889,120923.0
1986-09-01,99132.0,260196.0,73626.0,88137.0,5.63999999687075,86.3999999761581,107.149999976158,687.79999923706,603.29999923706,229.119999945163,238.269999980926,263.599999427795,95.0999999642372,7.0,380.0,99.3999999761581,11.5199999995529,128542.0
1986-10-01,100244.0,261444.0,76738.0,84397.0,5.87699999660253,83.699999988079,106.57999998331,695.29999923706,608.79999923706,219.489999949932,237.3599999547,262.819999694824,95.5999999642372,7.0,361.0,99.699999988079,7.09999999776482,122611.0
1986-11-01,100841.0,264327.0,73347.0,83269.0,5.97599999979138,82.699999988079,107.899999976158,706.699999809265,617.699999809265,227.849999964237,245.089999973774,272.909999847412,96.199999988079,6.89999999850988,351.0,99.7999999523163,6.98999999836087,121996.0
1986-12-01,101548.0,266807.0,73809.0,83474.0,6.88499999791383,83.0,106.539999961853,724.29999923706,630.89999961853,234.509999990463,248.6099999547,272.629999160766,96.699999988079,6.59999999776482,350.0,99.699999988079,9.07999999821186,127878.0
1987-01-01,101758.0,263756.0,71192.0,86958.0,7.23399999737739,86.7999999523162,101.129999995231,730.29999923706,632.29999923706,251.849999964237,264.509999275207,291.319999694824,96.5,6.59999999776482,355.0,100.5,5.83999999985098,119247.0
1987-02-01,101890.0,262553.0,73782.0,87928.0,6.5189999975264,91.0999999642372,99.4599999785423,731.0,629.599999427795,275.489999771118,280.929999351501,315.129999160766,97.5999999642372,6.59999999776482,348.0,101.0,7.16999999806285,125692.0
1987-03-01,102048.0,262556.0,70780.0,89462.0,6.56099999696016,91.7999999523162,98.9899999499321,734.0,630.599999427795,288.159999847412,292.469999313354,333.679999351501,98.199999988079,6.59999999776482,326.0,101.199999988079,7.38999999687075,126231.0
1987-04-01,102965.0,265926.0,72358.0,87837.0,6.12999999895692,94.0,97.0899999737739,744.199999809265,636.599999427795,291.949999809265,289.319999694824,326.159999847412,98.2999999523163,6.29999999701976,318.0,101.899999976158,7.40999999642372,126978.0
1987-05-01,103780.0,267395.0,75795.0,88929.0,6.00799999758601,94.7999999523162,96.0499999523163,748.199999809265,637.89999961853,299.769999504089,289.119999885559,322.75,99.199999988079,6.29999999701976,321.0,102.599999964237,6.83999999985099,127255.0
1987-06-01,105092.0,270935.0,74038.0,88917.0,6.09399999678135,96.5999999642372,97.7799999713897,743.39999961853,631.599999427795,304.869999885559,301.379999160766,343.209999084472,100.099999964237,6.19999999925494,320.0,103.0,7.14999999850988,129043.0
1987-07-01,106452.0,274466.0,76146.0,92440.0,6.44699999690056,98.0,99.3599999547004,743.599999427795,630.199999809265,315.789999961853,310.089999198913,353.729999542236,100.799999952316,6.09999999776482,286.0,103.5,7.25999999791383,129921.0
1987-08-01,107523.0,276967.0,78052.0,89202.0,6.3369999974966,100.399999976158,99.4299999475479,746.599999427795,630.0,336.669999122619,329.359999656677,378.959999084472,101.0,6.0,299.0,103.799999952316,8.23999999836087,131868.0
1987-09-01,109174.0,281072.0,79019.0,95018.0,5.95699999853968,100.0,97.2299999594688,748.5,629.5,327.039999961853,318.659999847412,365.079999923706,100.899999976158,5.89999999850988,294.0,103.699999988079,7.68999999761581,130793.0
1987-10-01,108505.0,280165.0,78138.0,92580.0,6.20399999991059,98.7999999523163,96.6499999761581,757.199999809265,634.699999809265,280.839999198913,280.159999847412,309.489999771118,102.299999952316,6.0,289.0,104.099999964237,6.00999999791383,130282.0
1987-11-01,108780.0,280540.0,81964.0,92040.0,6.19999999925494,98.699999988079,91.4899999499321,753.89999961853,630.39999961853,240.409999966621,245.009999990463,273.589999198913,102.199999988079,5.79999999701976,303.0,104.199999988079,6.40999999642372,130289.0
1987-12-01,109506.0,287154.0,77111.0,93762.0,7.15299999713897,97.5,88.699999988079,749.699999809265,625.29999923706,245.869999945163,240.959999978542,272.169999122619,102.599999964237,5.69999999925494,308.0,104.199999988079,7.38999999687075,131812.0
1988-01-01,109583.0,288084.0,76507.0,88208.0,7.61699999868869,94.699999988079,89.289999961853,757.599999427795,630.29999923706,246.469999969005,250.479999959468,279.639999389648,103.5,5.69999999925494,345.0,104.599999964237,7.75999999791383,132738.0
1988-02-01,110544.0,288166.0,76499.0,90107.0,7.12699999660253,92.7999999523162,91.0899999737739,758.5,630.0,249.679999947547,258.129999160766,292.039999961853,103.5,5.69999999925494,310.0,104.799999952316,7.972999997437,133250.0
1988-03-01,112214.0,289384.0,79514.0,96630.0,7.09299999848008,92.0,89.7299999594688,762.39999961853,630.599999427795,258.469999313354,265.739999771118,305.519999504089,103.899999976158,5.69999999925494,302.0,104.899999976158,7.77199999988079,135502.0
1988-04-01,113450.0,293039.0,80493.0,95270.0,6.23999999836087,94.5999999642372,88.949999988079,769.599999427795,633.39999961853,255.189999997615,262.609999656677,301.689999580383,104.299999952316,5.39999999850988,299.0,105.799999952316,7.30799999833107,134772.0
1988-05-01,114751.0,295400.0,81615.0,94694.0,6.17099999636411,97.0,89.7399999499321,773.599999427795,634.599999427795,246.319999992847,256.119999885559,286.709999084472,104.799999952316,5.59999999776482,304.0,106.5,7.54699999839067,135790.0
1988-06-01,116403.0,299889.0,81565.0,95380.0,6.29399999976158,97.0999999642372,92.5799999833107,779.39999961853,636.79999923706,265.209999084472,270.679999351501,305.509999275207,105.0,5.39999999850988,295.0,107.199999988079,7.7199999988079,136920.0
1988-07-01,117293.0,301993.0,81623.0,97080.0,6.53399999812245,98.3999999761581,96.5299999713897,783.5,637.5,262.929999351501,269.04999923706,302.219999313354,106.099999964237,5.39999999850988,323.0,107.899999976158,7.45799999684095,137319.0
1988-08-01,120138.0,308114.0,81114.0,93630.0,6.76799999922514,100.399999976158,98.289999961853,783.89999961853,635.29999923706,247.689999997615,263.729999542236,301.269999504089,106.399999976158,5.59999999776482,299.0,108.0,7.30299999937415,136990.0
1988-09-01,121811.0,312195.0,80778.0,96425.0,6.13699999824166,99.199999988079,97.9099999666214,783.89999961853,632.199999809265,247.599999964237,267.969999313354,313.679999351501,106.199999988079,5.39999999850988,290.0,108.099999964237,7.05599999800324,137236.0
1988-10-01,121567.0,312928.0,80899.0,93618.0,6.375,97.5,95.0999999642372,785.0,631.0,253.189999997615,277.39999961853,327.179999351501,106.5,5.39999999850988,291.0,108.199999988079,6.97099999710917,140289.0
1988-11-01,122688.0,317753.0,79973.0,95933.0,6.50199999660253,97.199999988079,91.9099999666214,785.5,629.39999961853,247.3599999547,271.019999504089,324.779999732971,106.899999976158,5.29999999701976,298.0,108.299999952316,7.27299999818206,141187.0
1988-12-01,123392.0,324792.0,82601.0,99867.0,7.3369999974966,95.2999999523162,91.8799999952316,786.39999961853,628.099999427795,253.869999945163,276.509999275207,331.119999885559,107.399999976158,5.29999999701976,304.0,109.0,8.33199999853968,142038.0
1989-01-01,121265.0,318934.0,86513.0,96723.0,7.39099999889731,94.3999999761581,95.1199999451637,786.0,625.29999923706,262.79999923706,285.409999847412,339.489999771118,107.699999988079,5.39999999850988,298.0,110.5,7.30799999833107,142968.0
1989-02-01,121554.0,317887.0,84203.0,96000.0,6.99499999731779,95.5,95.7699999809265,785.699999809265,622.099999427795,273.89999961853,294.009999275207,353.529999732971,107.599999964237,5.19999999925494,304.0,110.799999952316,7.1059999987483,141532.0
1989-03-01,121413.0,316413.0,86543.0,91958.0,7.26499999687075,97.3999999761581,96.9899999499321,784.699999809265,618.79999923706,262.309999465942,292.709999084472,352.179999351501,107.699999988079,5.0,320.0,111.5,6.9049999974668,141727.0
1989-04-01,122304.0,320593.0,82781.0,95447.0,6.38599999994039,109.799999952316,97.2399999499321,781.29999923706,611.79999923706,265.709999084472,302.25,368.609999656677,108.599999964237,5.19999999925494,301.0,112.299999952316,7.63599999994039,144522.0
1989-05-01,123447.0,323055.0,83526.0,100194.0,6.36299999803304,115.199999988079,100.809999942779,776.79999923706,605.5,274.709999084472,313.929999351501,386.239999771118,108.299999952316,5.19999999925494,314.0,113.199999988079,7.48799999803304,144927.0
1989-06-01,124596.0,324967.0,85901.0,97637.0,6.40999999642372,115.0,103.089999973773,774.29999923706,602.099999427795,279.469999313354,323.729999542236,399.699999809265,108.399999976158,5.29999999701976,328.0,112.899999976158,6.84199999645352,145154.0
1989-07-01,124389.0,325893.0,84264.0,96346.0,6.55499999970197,113.199999988079,99.1199999451637,779.29999923706,604.099999427795,282.039999961853,331.929999351501,411.629999160766,107.799999952316,5.29999999701976,338.0,112.799999952316,7.11999999731779,145933.0
