LogVoteRate,Pop,Edu,Houses,Income,Longitude,Latitude
-0.59031601805701,9.26945797645927,8.28450422725849,8.30077696085145,11.220887251632,-0.85239835,0.31516095
-0.79521024390399,10.8487543926468,10.1240678214471,9.80890211004626,13.0276284321209,-0.85304578,0.31151186
-0.9185271927294,10.4797356816105,9.55619700847903,9.48797210857446,12.5435122712225,-0.86002129,0.34776174
-0.63033348813717,13.0968917114306,12.4664811525964,11.9684497729511,15.3729376554966,-0.86896716,0.33552433
-0.62552167088394,9.35556562412896,8.34474275441754,8.36450810375059,11.3371067189971,-0.88096415,0.33775081
-0.7478053978495,10.9603572842074,10.192943051537,9.95165847739742,13.1344322546317,-0.87647581,0.34903733
-0.83098751018088,9.90688178560414,8.87654455055838,8.95995408426809,11.8840544442291,-0.87310217,0.3451999
-0.95415916082771,10.9516833552902,10.0145368563114,9.67268978228505,12.9717358174288,-0.85355886,0.32597367
-0.86250905129038,10.364324293957,9.48774481001683,9.33441468707811,12.4555153231782,-0.86981426,0.34810321
-0.40640293055334,8.98732181285012,7.89469085042562,7.91571319938211,10.6913310881849,-0.86642632,0.321575
-0.768849504492,9.84839758621816,8.93181623730916,8.60153433984999,11.5949661753064,-0.85692573,0.32384887
-0.75941833662066,11.8426679647676,11.2535587034984,10.709963418403,14.1438138047732,-0.86548777,0.34760002
-0.53742521860605,9.71317414581262,8.79920924224139,8.68828526625864,11.6843377312561,-0.87790375,0.32248548
-0.68205026228573,9.96359439326824,8.93287262193137,9.00515952103614,11.952031646388,-0.87886567,0.34134472
-0.85198830721352,10.7521202359362,9.88246818531205,9.77588142793098,12.7852613425018,-0.86313058,0.34365158
-0.76049071671086,12.4303515520846,11.7270040533773,11.3129734001201,14.607160090648,-0.88198527,0.3068435
-0.48977221456815,9.60272024053569,8.73793385811413,8.62980733578537,11.6198407713143,-0.87353102,0.3156273
-0.7251246923134,11.8301420675243,11.2055847548552,10.6707444909624,14.0750346390806,-0.86203795,0.32224349
-0.76216282745856,11.0465153712346,10.3519482911053,10.0496636626937,13.2543227851077,-0.86857298,0.34453298
-0.41543264384569,9.19836900019496,8.12858520037449,8.04590874227078,10.8869321325966,-0.87293685,0.32638846
-0.57324597796938,9.58293787645873,8.57734711423598,8.57602797713713,11.4680536141746,-0.88084083,0.33283797
-0.70543253066967,9.91487249740269,8.86517041965177,8.74862232231722,11.7464865647071,-0.85938912,0.31806086
-0.68515081767432,9.55215545300789,8.4933102509529,8.59655874679697,11.3801594936218,-0.85456433,0.33290802
-0.8844407142095,10.394885678636,9.34801317710125,9.23737171102721,12.3407084280915,-0.85184114,0.32287341
-0.72759177113116,10.2493795691093,9.37593955262575,9.34661799026873,12.3521105052468,-0.86318306,0.33712571
-0.67357317714667,10.7283645037739,10.0648833515589,9.7591551816462,13.0321322772098,-0.86654667,0.33266792
-0.43246229414587,9.31415970061518,8.28677323113125,8.18116085802341,11.2132787676699,-0.88193795,0.32593446
-0.87864505791415,10.8136797259484,9.89963012220882,9.75892410134477,12.8150960940197,-0.86169488,0.33383988
-0.68669399888317,10.2047396345166,9.31397940673567,9.18881025342582,12.2350778965322,-0.85797597,0.32860832
-0.900907792899,11.5153824441234,10.697610650436,10.2661495383189,13.5693324874128,-0.87523765,0.3328794
-0.74666552528367,10.7824086569402,9.81749383936915,9.83905569237674,12.8460247244129,-0.87295532,0.3380713
-0.50011183173917,9.29871748259359,8.3351915834332,8.41183267575841,11.2516516057947,-0.88202751,0.31402696
-0.2349452791791,9.12521811855934,8.05547514175727,8.05293303679756,10.8869134313951,-0.87308887,0.31990903
-0.59789034214944,9.63815388374811,8.6220936012416,8.71144331907546,11.64896745341,-0.87373481,0.34154535
-1.00020150705659,10.2683389777589,9.30392178559771,9.02183976410551,12.0664484436683,-1.09488456,0.3538362
-0.95903522561517,10.9778583768312,10.4070166210694,9.86562990997988,13.1055549031548,-1.09736956,0.31890821
-0.65124950305237,10.8247260241342,10.1510114725757,9.50031980347664,12.9536369861246,-1.11768163,0.35835573
-0.63597998639494,10.1389153426835,9.50039462857302,9.20250979286099,12.2275797018146,-1.10818155,0.33797288
-0.61104545215817,9.59335535124675,8.87276752991093,8.49084921607663,11.5682750215917,-1.09891347,0.32936517
-0.62702093746936,8.86502918668776,8.29354951506034,7.36581283720947,11.2239492221077,-1.09232988,0.33185081
-0.8015761052657,13.8972545868006,13.4013275592363,12.8322115910516,16.2704993485575,-1.12490919,0.33342656
-0.72243386486525,10.6286177789491,10.1287089436453,9.69609431131315,12.8287624899409,-1.13753337,0.35708232
-0.8431173196481,10.5771205641917,9.8329577863456,9.48455719347439,12.622530445335,-1.10319661,0.35387551
-0.73194485624239,12.8711135184673,12.3533022872745,11.7672265398896,15.1500438837439,-1.11814821,0.3210396
-0.96289595405092,11.0173003919039,10.2220503686137,9.90438714777896,13.0878692363891,-1.11346897,0.32909084
-0.89256581570853,9.47554674766278,8.68101127664563,8.26049285657318,11.6212416084536,-1.10836469,0.31523864
-0.57732383620109,10.8521680272119,10.4231143322551,9.888120075405,12.9934726288865,-1.12554041,0.34595236
-1.07304990406796,11.0322086539745,10.3226911867548,9.92993472255097,12.9959312963554,-1.13897214,0.32764761
-0.77076896488229,9.7560890255314,8.87178596915064,8.67675776108757,11.8937904562101,-0.91376344,0.34288872
-0.71474580385113,9.79132618564779,8.97233695775495,8.85723049420194,11.8355667795458,-0.91772262,0.33190783
-0.34684931647369,9.97240708800072,9.32465071815359,9.15567297063387,11.9624202175844,-0.92339841,0.36286225
-0.65661849282643,10.9467280656692,10.3016594631501,9.98838001955409,13.0742271993393,-0.94257842,0.36337987
-0.45390854803021,9.85387705198279,9.1838937219612,8.94115288216056,11.8611003858508,-0.93092833,0.36313592
-0.70433184214784,9.19927942461676,8.28147085789516,8.26359043261732,11.0506201276901,-0.92168367,0.33463242
-0.60416086939251,8.38571682862785,7.44132038971761,7.45818615734048,10.1611484658759,-0.92497141,0.33554153
-0.45486306019475,9.40746843608711,8.72339402200013,8.54752839121231,11.3488877356208,-0.93541961,0.36337153
-0.69080718729218,9.35227386786485,8.28071107566284,8.33830573135656,11.1953476001687,-0.912977,0.3326634
-0.64891886669739,9.77075584008217,8.88627090207201,8.64505856241413,11.7704008753646,-0.93176507,0.34053832
-0.71860481505727,9.61833560993797,8.5137873982814,8.68389336730723,11.5011868360648,-0.90421474,0.3637636
-0.40638230156069,9.43699774259019,8.60483770126828,8.5697856415354,11.3634737277994,-0.92028995,0.35542425
-0.59152213989694,8.61703852638595,7.68478394352278,7.73105314400712,10.5460254152695,-0.92187914,0.33894438
-0.65490121041043,9.86193612537789,9.0068768914288,8.83433697401763,11.8997852287528,-0.9322653,0.33215092
-0.38527498600457,9.51103738150546,8.66716371799253,8.56369502506765,11.5059008500332,-0.92695052,0.35263495
-0.75834526461904,10.7321048701405,9.85697229879466,9.62324440918134,12.8192373249374,-0.90631882,0.35828124
-0.67159715568046,10.1365022236456,9.32206062158659,9.18307194482199,12.1578483212431,-0.9424637,0.35579452
-0.82603179675433,10.3601209472186,9.37653254684025,9.15482766204592,12.4074776168003,-0.90314064,0.35212638
-0.72505712203557,9.50338305067006,8.48301573961465,8.43032725839457,11.5658878656245,-0.90771434,0.35300011
-0.492953715701,8.91341571815747,8.10530751550515,7.98786409608568,10.9738203869146,-0.92657033,0.33966853
-0.76187498461881,9.46753746341524,8.49882553405805,8.37999795223839,11.5133753637505,-0.91259304,0.3383126
-0.70647964051736,9.43620023078462,8.53895468319775,8.41825644355621,11.4576135805391,-0.91716904,0.33589683
-0.6725834132045,10.4178369604757,9.62575581093751,9.32545317907668,12.4586740231142,-0.92335289,0.35147169
-0.48366264206351,9.25177018173932,8.41516046585108,8.29779262638086,11.1400921026754,-0.93891926,0.3551225
-0.54572737979212,8.90204734562027,8.05959232888754,8.05102220819068,10.6599146500235,-0.9181891,0.36383112
-0.5823203265504,10.8817948781605,10.2295125491509,9.86635665419792,13.0133651421491,-0.93153957,0.3457332
-0.54510617866773,9.11602969250494,8.32627478739676,8.20849175174038,11.209208857039,-0.92423425,0.34287458
-0.70429229557909,9.99538281724038,9.02340820262454,9.0079793598445,11.971084219848,-0.90562264,0.36119053
-0.65817796402957,9.72094597153862,8.99044155082686,8.76655014954635,11.6987409110184,-0.93664959,0.337313
-0.56704988597422,9.85592413560451,9.08262063037381,8.94128376364756,11.8948626153475,-0.92945112,0.34320144
-0.63008203371543,9.15999399753944,8.27435700675629,8.19973896063078,11.1713361584495,-0.93989511,0.34089827
-0.65992730272973,9.97687740976418,9.11504019212186,9.01188943325234,11.9415144762124,-0.91566218,0.35744099
-0.45642209420571,9.0231670644512,8.25062008217469,8.16763571524637,10.8496088943689,-0.91911006,0.36094609
-0.63401414469928,9.63128505093273,8.58429093494873,8.57810012631976,11.630655165871,-0.9121391,0.35600258
-0.73142850772846,11.0419133273508,10.2725998311784,9.93517999926861,13.1158864473045,-0.91929077,0.3426921
-0.50050539737527,9.44113458222091,8.53660358493606,8.48404997282298,11.4010437323221,-0.93461165,0.35569018
-0.61395377667384,8.85037430393923,7.81359155295243,7.90801944463247,10.7043449859579,-0.93610593,0.33235524
-0.64850608772801,9.49687178267056,8.4362000322067,8.56731580081945,11.3524045381351,-0.91114974,0.36043049
-0.7020288682646,9.19410935886576,7.87473912517181,8.04076899436758,10.8886138101857,-0.90780318,0.34779637
-0.9082040828761,9.16377273615984,8.08548677210284,7.97384437594468,10.9254887388323,-0.91733936,0.33953221
-0.62328666708443,9.14526837523246,8.32336569443608,8.23057721714645,11.2878675824927,-0.94235637,0.33700236
-0.46248638450501,9.55775254863573,8.64117917119722,8.63408694288773,11.4375875059234,-0.93712628,0.35215114
-0.6919379905698,10.0494044274362,9.24725072599628,9.05532264970957,12.1419127193831,-0.91853009,0.34740315
-0.332547295976,9.00417684069665,8.12769985281777,8.11761074646623,10.8162721450809,-0.9372307,0.3601224
-0.44092548070246,9.02689818751352,8.34069464792507,8.19863945529737,10.9329283823429,-0.92679917,0.36262962
-0.70001157834427,10.1666207520664,9.39598971886281,9.16335358075184,12.2307359893995,-0.93880562,0.33311498
-0.87686874366955,10.582941405964,9.59981159032999,9.28023949935585,12.5607566087815,-0.90054475,0.35764082
-0.67169274455184,9.15408743042538,8.06777619577889,8.01400499477946,11.0072697873057,-0.91203053,0.34680279
-0.47135238703696,8.66336930157384,7.78530518253986,7.77275271646874,10.4728556319142,-0.9366019,0.34545966
-0.5664137362588,8.96482339168508,8.07713663853845,8.03333401588006,10.9190623759395,-0.93302881,0.33666725
-0.29170323534492,8.59396903021828,7.65207074611648,7.7106533235012,10.2243021310237,-0.93223087,0.35917735
-0.58384706689803,9.99369382042227,9.18183801150347,9.0434589996701,12.0011127646495,-0.92879263,0.33591134
-0.45625607924014,8.52277756971013,7.7106533235012,7.66199755890189,10.4556182541188,-0.92934055,0.34946973
-0.684949305722,10.0037852738514,8.94324493313279,8.71522404191537,11.8861634807817,-0.90852019,0.34425633
-0.5978247966294,8.91583507417627,8.02682357621763,8.03008409426756,10.8890617803285,-0.93654743,0.34166363
-0.70737017131696,9.8321526549315,8.73052880173936,8.69951474821019,11.8414375319102,-0.90663212,0.35577391
-0.5781171660461,9.40631825521762,8.5769703954521,8.50552538654855,11.3973237983974,-0.94224002,0.34474769
-0.66914389463012,10.232251585714,9.45163813387043,9.19482056031814,12.2885048038836,-0.93035762,0.35446432
-0.6025115522191,8.86996051052395,7.85631957140658,7.8659554139335,10.8134784822617,-0.91557246,0.34827607
-0.75592736976785,12.3905127898651,11.8505399061702,11.2603273559808,14.7031902703089,-0.92310815,0.347701
-0.69179696938435,9.37940781309172,8.36613771649628,8.43944784279138,11.3082724059696,-0.91028073,0.36342062
-0.6247807389878,9.8826724128222,8.89302349439471,8.67795057029435,11.8141997434414,-0.90747325,0.35021644
-0.62935499296585,10.5103412801554,9.83392308915022,9.56409104439767,12.7397814409571,-0.92674589,0.34648426
-0.40589735363034,8.84534519642173,7.84658997529118,7.95296679092313,10.6540070129539,-0.94063491,0.34858644
-0.42417494932452,8.76295892076672,7.75233516330229,7.87777633327726,10.4135829097223,-0.9270326,0.35917529
-0.6118507158323,11.1272482781677,10.5033949086263,10.0706108655721,13.385350524763,-0.94275394,0.35199151
-0.58671479924784,9.1986725671085,8.40804774415544,8.3197173868506,11.1993647435315,-0.94237697,0.33998508
-0.53280791874748,9.29935806829383,8.55986946569667,8.44827174594981,11.1562076629702,-0.91481513,0.36153912
-0.48946706966211,8.77724709675054,7.77611547709874,7.88193748927207,10.5031753395297,-0.92153495,0.35862902
-0.70988494563435,10.4545526011616,9.747652120978,9.48554492291685,12.5620393387185,-0.92594441,0.33170291
-0.44259306620047,9.18962733037864,8.42945427710823,8.34877453979127,11.062143902371,-0.9251904,0.35581189
-0.74557263638554,11.2206327799607,10.4602134544848,10.0713297880652,13.2846369768111,-0.94214352,0.35985741
-0.74426429123074,10.5034772346098,9.54445268330577,9.46374151045109,12.4173784058584,-0.9174579,0.35254806
-0.70558284816005,8.9366926884882,7.81762544305337,7.83597458172156,10.8455824740918,-0.91241026,0.35187551
-0.54682389689946,9.41987169587053,8.5531393181897,8.44160720445964,11.3113232246437,-0.93406902,0.34997776
-0.68434333184888,13.6266633553831,13.1518736347782,12.3288962892829,16.0601085291288,-1.21913948,0.37653853
-0.57224105186335,6.70563909486,6.26530121273771,5.47227067367147,9.03753340755081,-1.19804453,0.3857918
-0.42802835016214,9.60481193860948,9.19796410090812,8.6285556592697,11.8127781738487,-1.20655265,0.38444419
-0.51606546206076,11.6136572847242,11.0427298172901,10.5003165454224,13.7798346744718,-1.21596065,0.39662375
-0.41941440247775,9.65688344184219,9.26908086699878,8.69584134284388,11.9057645323709,-1.20551793,0.38207542
-0.59576277897212,9.11195547005478,8.51097389160232,7.98514393119862,11.4416227850713,-1.2223512,0.39176482
-0.50271618207505,13.0718508307854,12.6980395563726,12.0128519078672,15.678943502648,-1.219487,0.3793335
-0.62112882049886,9.47293537905132,8.8963143241848,8.42222295382501,11.6485920763917,-1.2395696,0.4173732
-0.55718674974243,11.0608560519606,10.6951216798107,9.99410492011974,13.4353476327183,-1.20527585,0.38775488
-0.80553590656547,12.7970901966051,12.1234298940035,11.5630670964485,15.0923708399434,-1.19647934,0.36753992
-0.59194866866898,9.61740420144804,8.9851948179913,8.56350409427948,11.8458270486766,-1.22391742,0.39594777
-0.51063263421351,11.3043133195019,10.7977371535334,10.1325336495029,13.5248065908512,-1.23911969,0.40700416
-1.02057183854264,11.0000477370781,10.1049988037232,9.7405567735341,13.184276580408,-1.15352917,0.33038512
-0.5028456937387,9.49341183187028,9.06369479163469,8.45467928602699,11.736324983522,-1.17483183,0.36589328
-0.82486520230819,12.5376328377903,11.8488189627258,11.3579194194219,14.8513931774241,-1.1872491,0.35338498
-0.95201527084661,10.8053141817994,10.025749432069,9.53140886344559,12.9735176016586,-1.19814766,0.36072642
-0.53201187510664,10.2524175819024,9.74443320268052,9.33846969968671,12.3406690957794,-1.22762036,0.39090857
-0.64702787924724,9.65867338031152,9.12717613071541,8.54383512236266,11.8405011010836,-1.20577604,0.40652341
-0.80284701588557,15.5104314299529,14.9451246202348,14.0957124736692,17.943991052726,-1.18261988,0.34184667
-0.76936364617506,10.6617902513517,9.98280692174038,9.54738387396568,12.9029154887087,-1.19765135,0.37219685
-0.46371587388817,12.0582858398987,11.8102855539732,10.881738484533,14.8252934544177,-1.22743465,0.380353
-0.41798742176873,9.04993685048316,8.58110651715989,7.95226330865704,11.213939746347,-1.19909601,0.37578193
-0.52933940565154,10.777267364458,10.3620826006984,9.68632607289946,13.0267749588952,-1.23431626,0.39431152
-0.89650497112402,11.4150700487981,10.6693971575492,10.1546353002599,13.6450412845407,-1.20711131,0.37189464
-0.43194474091254,8.72599438101457,8.28475659319043,7.72665366484764,10.9421198032656,-1.20718555,0.41595361
-0.64555477876329,8.7832429637409,8.38913252134872,7.46508273639954,11.2074323806389,-1.1887397,0.3791055
-0.87460136588157,12.2458941397168,11.6487143076359,10.8355335163547,14.5934022982237,-1.21310622,0.3623931
-0.5327166518599,11.2254567030994,10.7702308335716,10.0813826603771,13.630253897966,-1.22323151,0.38502833
-0.38589245322392,10.5617326810868,10.2467580570511,9.61246657881883,12.8649156071479,-1.20766234,0.39304003
-0.58973537436936,14.1570563309773,13.7199078353734,12.9362699159134,16.732862553742,-1.17777399,0.33674967
-0.50209399012402,11.3502653490355,10.9311407522637,10.3338728896045,13.7721394839664,-1.20727661,0.3906498
-0.43915969205101,9.44628168152025,9.06067959742177,8.39976009452414,11.6860380826788,-1.20834136,0.40010792
-0.67712409847669,13.0790841998142,12.5324656858525,12.0210554587882,15.4166620325072,-1.15977297,0.33727917
-0.57624250763305,13.2589219335425,12.8008073391032,12.1063130818819,15.6445463833593,-1.21349033,0.38445368
-0.78873236978208,9.72489901933128,8.96367227561501,8.43402895015547,11.9526696090534,-1.21084212,0.36611964
-0.76840560638663,13.3453933222655,12.7896448866553,12.2595991943476,15.6632821453975,-1.16191349,0.34828251
-0.65938420142712,14.1420284137241,13.6377322649001,12.8192210757837,16.5115080156921,-1.16771868,0.33020561
-0.7947030516951,13.2399028278406,12.7785990177629,11.5207547360845,15.6545819564535,-1.22554783,0.3779325
-0.74532060573237,12.4140781932552,11.7473887061671,11.2271748593681,14.7062582257166,-1.212706,0.37932561
-0.55848712080424,11.7079575661233,11.1714487266941,10.4631604816961,13.9067269149538,-1.20445529,0.35381635
-0.63099632728285,13.0136951751554,12.6418632521844,11.8081366225924,15.6504015127838,-1.22356471,0.37436567
-0.56141600827635,12.328944931179,11.8467441841258,10.9659025528923,14.735406782232,-1.20025949,0.34536645
-0.67505697482458,13.7503350339834,13.3032722701915,12.5192799107105,16.3272608385766,-1.21686315,0.372326
-0.5104852553722,11.8703061598081,11.4171081565979,10.6615559934796,14.2487153389729,-1.22007235,0.370259
-0.55350543847657,11.3202626209096,10.8704523871382,10.2735672499734,13.5736020407969,-1.22038133,0.40760008
-0.3016986302262,7.75061473277041,7.37838371299671,6.72623340235874,9.99332825653591,-1.2049915,0.39590741
-0.54078225546457,10.2662191180573,9.83948222256021,9.25263328416643,12.4670859979267,-1.22533064,0.41589207
-0.70695884071709,12.0051552529741,11.5238357309777,10.8366550669667,14.3706299666058,-1.21938347,0.382674
-0.56327505395239,12.3071931851802,11.890121405567,11.1944817338016,14.7007315867608,-1.22928697,0.3851247
-0.79613155921051,12.1369154748325,11.4578143657155,10.9869015974463,14.4501251456384,-1.2099375,0.37562401
-0.68636126160717,10.5149636169515,9.92529796679997,9.34626888920042,12.8249406854417,-1.21689128,0.39039974
-0.59532041246349,10.2411376666158,9.72340349068236,9.25052216160901,12.3827784635384,-1.22233448,0.40129251
-0.42557645411809,9.04640868029382,8.63497622707262,8.04494704961772,11.2205122181425,-1.23118229,0.40657296
-0.84885535971728,12.0171191459381,11.2280128872583,10.8419506506754,14.2100940083356,-1.18796611,0.36227815
-0.45874236354189,10.1430161330996,9.73317361486645,9.11602969250494,12.3407958276913,-1.19944921,0.38018666
-0.64717601331859,12.8053705786043,12.3273384980216,11.6350988489279,15.2603874572663,-1.19146228,0.34356248
-0.5418233861436,11.3553823707399,10.7175462034269,10.0129695631531,13.623166543716,-1.21882611,0.387012
-0.89211885392103,10.4468287679788,9.75684197219464,9.16157020760675,12.5262376388766,-1.21352619,0.39270692
-0.67918729230231,12.0292996668666,11.4746315222325,10.9742831872074,14.395100947203,-1.04350313,0.39870594
-0.53941066516188,9.0215982473793,8.35913488675796,7.86441990499456,11.1151904029239,-1.05784847,0.37571634
-0.47221344553029,12.2318427262237,11.9284399089313,11.2315037554892,14.9112136189302,-1.04331552,0.39644335
-0.2639823877979,7.81359155295243,7.34858753092759,6.82437367004308,9.92009881834132,-1.07052349,0.3718671
-0.35726912102097,8.25530881178559,7.6251071482389,7.38087903556411,10.321671433052,-1.02556991,0.37320937
-0.58730967944113,8.34093322600087,7.71244383427499,7.24779258176784,10.4500470482532,-1.03076652,0.37954862
-0.4918056553469,11.8662618420915,11.4366166111137,10.6555638006253,14.3053793125531,-1.05357295,0.40088471
-0.551288298536,9.15978364835903,8.64241515616962,8.16621626859214,11.321631778728,-1.06175994,0.38737034
-0.20572065679248,7.32778053842163,6.84906628263345,6.42486902390538,9.40853527792642,-1.02587596,0.38820224
-0.50924858511711,8.5716813767003,8.26744895830485,7.57147364885127,11.1366890075221,-1.05635856,0.39687705
-0.41878361252766,8.49964003216864,7.6511201757027,7.54115245513631,10.1504648111017,-1.06194112,0.37206085
-0.28166272907523,7.64873978895624,6.70318811324086,6.66949808985788,9.33264649636015,-1.05427953,0.37276261
-0.40251893033971,7.69757534680234,6.98656645940642,6.77764659363511,9.54459586772755,-1.03785398,0.38327049
-0.07070757216428,6.98841318199959,6.60800062529608,6.0137151560428,9.00528228820835,-1.05360548,0.38092794
-0.50722099899962,9.63711024657817,9.11844435727164,8.72323127482751,11.6711336164009,-1.07861186,0.38862219
-0.59931747065541,12.8518346744281,12.3515962186569,11.574011156948,15.2539257209929,-1.04872655,0.39768035
-0.33226686858717,7.03790596344718,6.42162226780651,6.14846829591764,9.09627541568821,-1.08521796,0.37754722
-0.34887468016497,9.70729017020652,9.46156590741735,8.81863022910035,12.486201262327,-1.04930454,0.39346424
-0.58273034523499,9.25109836444835,8.85907931788153,7.99732682299809,11.7883426300019,-1.06703546,0.39624387
-0.37972560990658,8.42595471098196,8.03398273468322,7.53155238140729,10.7693057057749,-1.04128464,0.39282065
-0.74435680955707,12.2964068292113,11.8316846039924,11.0888889712766,14.5922274497709,-1.04521087,0.38837901
-0.55352350981032,9.95555804482713,9.40615383561843,8.93062646917358,12.0389371939204,-1.0543797,0.38476215
-0.54934491548065,9.68979915999267,9.26312255741515,8.57054436691323,12.0636331216309,-1.07896925,0.39603247
-0.25339509484459,7.48829351515942,7.23128700432761,6.61069604471776,9.8695687593325,-1.05519522,0.39858816
-0.4385236348072,8.59359852261864,8.19533366716287,7.4599147662411,10.9693355736102,-1.0611805,0.401015
-0.5511291740581,9.06230429314878,8.40849377449289,7.59287028784481,11.1685742707203,-1.07013567,0.38668937
0.10008345855698,5.71702770140622,5.4510384535657,4.59511985013459,8.06620756800626,-1.07279829,0.37821179
-0.40590476518273,8.42288251194499,7.65064455143689,7.4576092897156,10.4110277853105,-1.04958585,0.37686839
-0.20734423152343,7.17242457712484,6.71538338633468,6.04973345523195,9.45626251017973,-1.06338973,0.40662438
-0.46858590016679,12.4677020246509,12.1361650701148,11.4471381644321,15.07400819463,-1.05246813,0.39587467
-0.2336148511815,7.28892769452125,6.83733281468559,6.26530121273771,9.43276366396591,-1.02740735,0.38433599
-0.3708364450627,8.57414047185798,8.04686951095957,7.62413058566129,10.7191620523757,-1.02602452,0.39305339
-0.68134223841596,8.6960086088809,8.0774471493312,7.6275443904885,11.1314014676334,-1.06358091,0.39189931
-0.5025296895645,9.91180288413984,9.40277726251123,8.79558221695642,12.1160275806501,-1.07846076,0.37285784
-0.5485614469298,11.617213405625,11.1192752849066,10.4563376475573,13.9222227596827,-1.05456325,0.40648764
-0.37202421331872,9.28247496973538,8.60483770126828,8.20549161312023,11.2401188686369,-1.04043298,0.37320189
-0.38199486073564,8.15306194680105,7.62559507213245,7.20340552108309,10.296981288863,-1.03523258,0.38978727
-0.53055022331972,9.55371728777092,8.9595686535445,8.50086053679534,11.780506865715,-1.03105037,0.40729106
-0.56987494527361,10.9715890859992,10.4668107452598,9.96894752400791,13.278214325242,-1.08468152,0.39021885
-0.25205489480863,6.36130247757299,6.0137151560428,5.40267738187228,8.65032450401942,-1.06926879,0.37692655
-0.5875610331322,9.08964058673839,8.5762165318657,8.08978917578932,11.5626961007012,-1.08202444,0.40608316
-0.61373558682342,9.31424983536669,8.69717868841264,8.3813734682737,11.4972939265753,-1.08595519,0.37335739
-0.54095885976041,9.73109652441908,9.21383426123044,8.75683981482946,11.9533779794448,-1.08269076,0.38405803
-0.63153214764197,9.65963095962437,9.04097452634244,8.57187075270693,11.8829775348546,-1.03807282,0.40263386
-0.56810144161409,9.6507220719879,8.962391701743,8.63639743889471,11.6579863864027,-1.03711148,0.37895624
