MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
797.0,IN_SEL_ROW_COL_CELL,1.0,N,"Select a row, column, or cell.",SASHELP.FSP.OK.SLIST
798.0,DI_NO_IMAGES_FOUND,1.0,W,Unable to find associated images.,SASHELP.FSP.OK.SLIST
799.0,IO_OBJECT_ALREADY_OPEN,1.0,E,This %1$ is already open.,SASHELP.FSP.OK.SLIST
807.0,DI_CANNOT_CREATE_DIRECTORY,1.0,E,Unable to create the directory %1$. Enter another path.,SASHELP.FSP.OK.SLIST
808.0,IO_CLEAR_EXPRESSION_YN,1.0,Q,Are you sure you want to reset the expression?,SASHELP.FSP.YN.SLIST
810.0,IO_QUERY_HAS_NOT_BEEN_SAVED,1.0,W,The query has not been saved.  Are you sure you want to close the Query Builder?,SASHELP.FSP.YN.SLIST
811.0,DI_NEW_INCOMPATIBLE_KEYS,1.0,E,Selected variables have incompatible keys and cannot be used in the same variable definition.,SASHELP.FSP.OK.SLIST
812.0,IN_NEW_ENTER_LABEL,1.0,W,Enter a label for the new variable.,SASHELP.FSP.OK.SLIST
813.0,IN_NEW_SEL_VARS,1.0,W,Enter variables and constants for the selected equation.,SASHELP.FSP.OK.SLIST
815.0,IN_SEL_VARS_QYCRT,1.0,W,Unable to create query.  Select the variables required for the graph.,SASHELP.FSP.OK.SLIST
816.0,IN_NEW_SEL_EQTN,1.0,W,Select an equation for the new variable.,SASHELP.FSP.OK.SLIST
817.0,IN_QUERY_MGR_ALREADY_ACTIVE,1.0,N,The Query Manager window is open.,SASHELP.FSP.OK.SLIST
818.0,IN_ERROR_LOADING,1.0,E,Unable to load %1$.,SASHELP.FSP.OK.SLIST
820.0,IN_CANNOT_START_WHEN_ACTIVE,1.0,N,Cannot start %1$ when %2$ is active.,SASHELP.FSP.OK.SLIST
822.0,DI_GRPVARS_NOT_JOINABLE,1.0,W,The grouping variables selected are not joinable and cannot be used.,SASHELP.FSP.OK.SLIST
823.0,DI_COHORT_NOT_CREATED,1.0,W,The cohort could not be created.,SASHELP.FSP.OK.SLIST
824.0,DI_NO_SUMMARY_STATS,1.0,W,Summary Statistics could not be generated for the selected variables.,SASHELP.FSP.OK.SLIST
825.0,DI_NO_PAT_RECORDS,1.0,W,No matching patient records were found.,SASHELP.FSP.OK.SLIST
832.0,IN_LIBRARY_CONVERT,1.0,W,"The %1$ Library you are using must be converted from the Experimental Release Format to the Production Release Format.  Select OK to convert the library, Cancel to exit the product without converting",SASHELP.FSP.OC.SLIST
832.0,IN_LIBRARY_CONVERT,2.0,W,the library.,SASHELP.FSP.OC.SLIST
835.0,IO_SEL_VAR_OR_GROUP,1.0,W,Select at least one variable or group.,SASHELP.FSP.OK.SLIST
836.0,IO_SUBSET_NOT_CREATED,1.0,W,Unable to create subset of data.,SASHELP.FSP.OK.SLIST
837.0,IO_COHORT_SAVED,1.0,N,The cohort has been saved.,SASHELP.FSP.OK.SLIST
850.0,IN_NO_VIEW_SEL,1.0,E,No view is selected for the PH-Library.,SASHELP.FSP.OK.SLIST
851.0,IN_NO_VIEWS_AVAIL,1.0,W,No views are available for this PH-Library.,SASHELP.FSP.OK.SLIST
853.0,IN_DEFAULT_VIEW_DELETE,1.0,W,%1$ default view for the library may not be deleted.,SASHELP.FSP.OK.SLIST
854.0,IN_NO_DEFAULT_VIEW_SEL,1.0,W,You must specify a default view for this library.,SASHELP.FSP.OK.SLIST
855.0,IN_ONE_VIEW_REQ,1.0,W,At least one view must exist for the library.,SASHELP.FSP.OK.SLIST
861.0,IN_SAME_NAME,1.0,W,You cannot %1$ an item to itself.  Enter a new name or select a different folder.,SASHELP.FSP.OK.SLIST
862.0,IN_NO_INFORMATION,1.0,N,No information is available for %1$.,SASHELP.FSP.OK.SLIST
863.0,IN_NEED_FIELD_TYPE,1.0,N,Select a field type for the substitution field.,SASHELP.FSP.OK.SLIST
864.0,IN_NO_SOURCE_DATASET,1.0,N,No source data set for the variable field.  Use Edit-Data File Links to create the link.,SASHELP.FSP.OK.SLIST
865.0,IN_NO_LINK_VARIABLES_,1.0,N,No variables for the data set field.  Use Edit-Data File Links to create the link.,SASHELP.FSP.OK.SLIST
866.0,IN_NOT_ON_WINDOW,1.0,N,Place the field on a customized window.,SASHELP.FSP.OK.SLIST
867.0,IN_CANNOT_CALL_WINDOW,1.0,N,Unable to call window.  Window name is %1$.,SASHELP.FSP.OK.SLIST
868.0,IN_CANNOT_RUN_TEMPLATE_1,1.0,N,Unable to run PH-Template.  The field %1$ is not assigned.,SASHELP.FSP.OK.SLIST
869.0,IN_NO_EXAMPLE_OUTPUT,1.0,N,No example output is available.,SASHELP.FSP.OK.SLIST
870.0,IN_CANNOT_ACCESS_QUERY,1.0,E,Unable to apply query.  The Query facility is not available.,SASHELP.FSP.OK.SLIST
871.0,IN_NO_LINK_WARNINGS,1.0,N,There are no associated warnings.,SASHELP.FSP.OK.SLIST
872.0,IN_CANNOT_RESIZE_ITEM,1.0,E,Unable to resize the item.,SASHELP.FSP.OK.SLIST
873.0,IN_INVALID_START_COLUMN,1.0,E,Invalid starting column.,SASHELP.FSP.OK.SLIST
874.0,IN_INVALID_START_ROW,1.0,E,Invalid starting row.,SASHELP.FSP.OK.SLIST
875.0,IN_INVALID_COLUMN_SIZE,1.0,E,Invalid column size.,SASHELP.FSP.OK.SLIST
876.0,IN_INVALID_ROW_SIZE,1.0,E,Invalid row size.,SASHELP.FSP.OK.SLIST
877.0,IN_CANNOT_COPY,1.0,E,Unable to copy %1$ to %2$.,SASHELP.FSP.OK.SLIST
878.0,DI_CORRUPT_TEMPLATE,1.0,E,The PH-Template is corrupt.  Contact your site administrator.,SASHELP.FSP.OK.SLIST
879.0,IN_CANNOT_ACCESS_BROWSER,1.0,E,Unable to access the Browse facility. Contact your site administrator.,SASHELP.FSP.OK.SLIST
880.0,IN_NO_OPEN_DICTIONARY,1.0,E,Unable to open the dictionary. Contact your site administrator.,SASHELP.FSP.OK.SLIST
881.0,IN_NO_TEMPLATE_OUTPUT,1.0,E,No output generated.  Check the log.,SASHELP.FSP.OK.SLIST
882.0,IN_TEMPLATE_NOT_RUN,1.0,E,The PH-Template has not been run.,SASHELP.FSP.OK.SLIST
883.0,IN_NO_GRAPHS_FOUND,1.0,N,There are no graphs to display.,SASHELP.FSP.OK.SLIST
884.0,IN_NO_OUTPUT_FOUND,1.0,N,Unable to find output.,SASHELP.FSP.OK.SLIST
885.0,IN_CANNOT_SAVE_OUTPUT,1.0,N,"Unable to save output, %1$.",SASHELP.FSP.OK.SLIST
886.0,IN_CANNOT_VIEW_OUTPUT,1.0,N,Unable to view output. The requested section has no associated text.,SASHELP.FSP.OK.SLIST
887.0,IN_NO_DESCRIPTION_GIVEN,1.0,N,A value for Description is required.  Enter a description.,SASHELP.FSP.OK.SLIST
888.0,IN_DESCRIPTION_IN_USE,1.0,N,Another item already has this description.  Enter another description.,SASHELP.FSP.OK.SLIST
889.0,IN_NO_CATALOG_CHOSEN,1.0,N,Select an entry.,SASHELP.FSP.OK.SLIST
890.0,IN_OUTPUT_IN_USE,1.0,N,This entry is already in the list of example output.,SASHELP.FSP.OK.SLIST
891.0,IN_ENTRY_DOES_NOT_EXIST,1.0,N,This entry does not exist.,SASHELP.FSP.OK.SLIST
892.0,IN_NO_FILE_CHOSEN,1.0,N,Select an export file.,SASHELP.FSP.OK.SLIST
893.0,IN_NO_FORMAT_CHOSEN,1.0,N,Select an export format.,SASHELP.FSP.OK.SLIST
894.0,IN_INVALID_MNEMONIC,1.0,N,The shortcut key is not in the description.  Select another shortcut key.,SASHELP.FSP.OK.SLIST
895.0,IN_INVALID_NO_ITEMS,1.0,E,Invalid number of %1$.,SASHELP.FSP.OK.SLIST
896.0,IN_MUST_HAVE_ONE_TITLE,1.0,N,Enter at least one title or footnote.,SASHELP.FSP.OK.SLIST
897.0,IN_MNEMONIC_IN_USE,1.0,N,The shortcut key is in use.  Select another shortcut key.,SASHELP.FSP.OK.SLIST
898.0,IN_RESERVED_MNEMONIC,1.0,N,The shortcut key is reserved.  Select another.,SASHELP.FSP.OK.SLIST
899.0,IN_RESERVED_DESCRIPTION,1.0,N,The description is reserved.  Enter another description.,SASHELP.FSP.OK.SLIST
900.0,IN_ITEM_IN_LIST,1.0,N,The %1$ is already in the list.,SASHELP.FSP.OK.SLIST
901.0,IN_INVALID_NAME,1.0,E,Invalid name.  Valid names begin with a letter or an underscore.,SASHELP.FSP.OK.SLIST
902.0,IN_LINE_TOO_LONG,1.0,E,Invalid line size.  The line size cannot be less than 64 or greater than 256.,SASHELP.FSP.OK.SLIST
903.0,IN_LINE_TOO_SHORT,1.0,E,Invalid line size. The line size cannot be less than 64 or greater than 256.,SASHELP.FSP.OK.SLIST
904.0,IN_PAGE_TOO_SHORT,1.0,N,Invalid page size.  The page size cannot be less than 15.,SASHELP.FSP.OK.SLIST
905.0,IN_INVALID_WINDOW_SROW,1.0,E,Invalid starting row. Enter a value between 0 and 26.,SASHELP.FSP.OK.SLIST
906.0,IN_INVALID_WINDOW_NROW,1.0,E,Invalid number of rows.  Enter a value between 4 and 40.,SASHELP.FSP.OK.SLIST
907.0,IN_INVALID_WINDOW_SCOL,1.0,E,Invalid starting column. Enter a value between 0 and 80.,SASHELP.FSP.OK.SLIST
908.0,IN_INVALID_WINDOW_NCOL,1.0,E,Invalid number of columns. Enter a value between 5 and 132.,SASHELP.FSP.OK.SLIST
909.0,IN_CANNOT_DELETE_CATALOG,1.0,E,You cannot delete a substitution field.,SASHELP.FSP.OK.SLIST
910.0,IN_SELECTION_REQUIRED,1.0,N,At least one selection is required.,SASHELP.FSP.OK.SLIST
911.0,IN_ONE_SELECTION_REQUIRED,1.0,N,A selection is required.,SASHELP.FSP.OK.SLIST
912.0,IN_LABEL_REQUIRED,1.0,N,Enter a label.,SASHELP.FSP.OK.SLIST
913.0,IN_INCOMPLETE_TEMPLATE,1.0,E,The PH-Template is incomplete.  It will not run.,SASHELP.FSP.OK.SLIST
914.0,IN_VARIABLE_THERE,1.0,E,Unable to add variable.  At least one variable is already in the list.,SASHELP.FSP.OK.SLIST
915.0,IN_ONE_SELECTION_ONLY,1.0,N,Only one selection is allowed.,SASHELP.FSP.OK.SLIST
916.0,IN_N_SELECTIONS_ONLY,1.0,N,Only %1$ selections are allowed.,SASHELP.FSP.OK.SLIST
917.0,IN_CHECKBOX_ERROR_1,1.0,N,A value is required for at least one of the Selected or Deselected fields.  Enter a value.,SASHELP.FSP.OK.SLIST
918.0,IN_CHECKBOX_ERROR_2,1.0,N,The Selected and Deselected values must be different.,SASHELP.FSP.OK.SLIST
919.0,IN_LENGTH_OUT_OF_RANGE,1.0,E,Invalid length.  Enter a value between %1$ and %2$.,SASHELP.FSP.OK.SLIST
920.0,IN_NO_OPTIONS_ENTRIES,1.0,N,There are no text titles and footnotes or graphics options in use.,SASHELP.FSP.OK.SLIST
921.0,IN_NOTHING_TO_BROWSE,1.0,N,Select the variables to browse.,SASHELP.FSP.OK.SLIST
923.0,IN_ITEM_DOES_NOT_EXIST,1.0,N,The %1$ does not exist.,SASHELP.FSP.OK.SLIST
924.0,IN_TOO_FEW,1.0,E,There must be at least %1$ %2$.,SASHELP.FSP.OK.SLIST
925.0,IN_STATION_TEXT_USED,1.0,N,This text is already in use.  Enter different text.,SASHELP.FSP.OK.SLIST
926.0,IN_FIELD_IN_ERROR,1.0,E,At least one field is in error.  The PH-Temmplate will not run.,SASHELP.FSP.OK.SLIST
927.0,IN_INVALID_NUMERIC,1.0,E,Invalid value. Enter a numeric value.,SASHELP.FSP.OK.SLIST
928.0,IN_OUT_OF_RANGE,1.0,E,Invalid value.  Enter a value between %1$ and %2$.,SASHELP.FSP.OK.SLIST
929.0,IN_MAXVAL_LT_MINVAL,1.0,E,The maximum must be greater than the minimum.,SASHELP.FSP.OK.SLIST
930.0,IN_SOURCE_REQUIRED,1.0,E,A value for Source is required. Select a source.,SASHELP.FSP.OK.SLIST
931.0,IN_NO_AUTORIZATION,1.0,W,Insufficient authorization to access image file.,SASHELP.FSP.OK.SLIST
957.0,IN_NO_OBS_ALL_EXCLUDED,1.0,W,All observations have been excluded.  Restore observations by selecting View->Restore All or View->Restore Last.,SASHELP.FSP.OK.SLIST
958.0,IO_GET_FOLDER_CONTENTS,1.0,W,Unable to determine the contents of the currently selected folder.,SASHELP.FSP.OK.SLIST
959.0,IO_LINK_EXISTS,1.0,W,A link already exists between this item and the current folder.,SASHELP.FSP.OK.SLIST
960.0,IN_SAVE_TABLE,1.0,W,Save any changes made to the current table before closing?,SASHELP.FSP.YNC.SLIST
961.0,IN_TABLE_INVALID_VALUE,1.0,E,An incorrect value has been entered.  Enter a valid value.,SASHELP.FSP.OK.SLIST
964.0,IO_VARGROUP_DELETE_FAILED,1.0,E,Unable to delete the variable group.,SASHELP.FSP.OK.SLIST
966.0,IO_VARGROUP_ACTIVE,1.0,E,You can not %1$ the currently active variable group.,SASHELP.FSP.OK.SLIST
1003.0,IN_INVALID_IMAGE_FILE,1.0,W,The image file selection is not valid.,SASHELP.FSP.OK.SLIST
1007.0,IN_NO_OPEN_STUDY,1.0,E,This PH-Template requires an open study.,SASHELP.FSP.OK.SLIST
1008.0,IN_MESSAGE_REQUIRED,1.0,E,Enter a message.,SASHELP.FSP.OK.SLIST
1009.0,IN_FILE_EXISTS,1.0,E,The file already exists.,SASHELP.FSP.OK.SLIST
1010.0,IN_FILE_DOES_NOT_EXIST,1.0,E,The file does not exist.,SASHELP.FSP.OK.SLIST
1011.0,IN_CANNOT_BE_ZERO,1.0,E,A non-zero value is required.,SASHELP.FSP.OK.SLIST
1012.0,IN_FIELD_IS_IN_ERROR,1.0,E,At least one field is in error.  Correct the error.,SASHELP.FSP.OK.SLIST
1014.0,IN_NO_LIBRARIES,1.0,E,There are no other libraries for you to select from.,SASHELP.FSP.OK.SLIST
1017.0,IO_TEST_MSG,1.0,N,This is a test message,SASHELP.FSP.OK.SLIST
1018.0,IO_NO_ACTIVE_VARGROUP,1.0,W,No Variable Group has been selected.  The current task cannot be completed without an active Variable Group.,SASHELP.FSP.OK.SLIST
1020.0,IN_LABELS_IDENTICAL,1.0,E,The labels must be unique.,SASHELP.FSP.OK.SLIST
1021.0,IN_CANNOT_LOAD_TEMPLATE,1.0,E,Unable to load the PH-Template. Check the log for messages.,SASHELP.FSP.OK.SLIST
