locale,key,lineno,text
en,MODEL_ITEMSTOREINFONOTFOUND_ERROR,1.0,Itemstore information does not exist.
en,MODEL_ITEMSTORENOPROGRAM_WARNING,1.0,Itemstore does not contain the training program.
en,MODEL_ITEMSTORENOTFOUND_ERROR,1.0,"Itemstore, %s, does not exist."
en,MODEL_KSCUT_VLABEL,1.0,KS Cutoff
en,MODEL_KSDEPTH_VLABEL,1.0,KS Sample Depth
en,MODEL_KSREF_VLABEL,1.0,KS Reference Line
en,MODEL_KSR_VLABEL,1.0,Maximum Separation
en,MODEL_KS_VLABEL,1.0,Kolmogorov-Smirnov (KS)
en,MODEL_LIFT_VLABEL,1.0,Lift
en,MODEL_LOADINGEVAL_NOTE,1.0,Loading the aa_model_eval macro
en,MODEL_LOADINGREGISTER_NOTE,1.0,Loading the aa_model_register macro
en,MODEL_MCUT_VLABEL,1.0,Median Event Detection Cutoff
en,MODEL_MDEPTH_VLABEL,1.0,Median EventDetection Depth
en,MODEL_MEANP_VLABEL,1.0,Mean Prediction
en,MODEL_MINEQUALMAX_WARNING,1.0,Minimum equals Maximum.  The FUZZ option will be enabled. (%s)
en,MODEL_MISC_VLABEL,1.0,Misclassification Rate
en,MODEL_NOACTION_ERROR,1.0,No action taken since request for spk and registration are both set to N.
en,MODEL_NOBS_VLABEL,1.0,Number of Observations
en,MODEL_NODATA_ERROR,1.0,"Data set, %s, is not available."
en,MODEL_NODEPENDECYVARIABLES_NOTE,1.0,No variable dependencies found in code.
en,MODEL_NOINPUTMETADATA_ERROR,1.0,Cannot generate metadata for the input variables.
en,MODEL_NOMODELNAME_NOTE,1.0,Model name was not specified.  The default name %s will be used.
en,MODEL_NONEVENTCOUNT_VLABEL,1.0,Nonevent Count
en,MODEL_NONEVENTRATE_VLABEL,1.0,Nonevent Precision Rate
en,MODEL_NOOUTPUTVAR_ERROR,1.0,No output variable defined.
en,MODEL_NOSCORECODEFILE_ERROR,1.0,No score code file specified.
en,MODEL_NOSPKFOLDERNAME_ERROR,1.0,SPK Folder name is not specified.
en,MODEL_NOTARGETEVENT_ERROR,1.0,No target event defined.
en,MODEL_NOTARGETLEVEL_ERROR,1.0,No measurement level for the target variable defined.
en,MODEL_NOTARGET_ERROR,1.0,No target variable defined.
en,MODEL_NUMBINS_VLABEL,1.0,Number of Bins
en,MODEL_ONEMINUSSPECIFICITY_VLABEL,1.0,1 - Specificity
en,MODEL_OUTPUTVARIABLEXML_ERROR,1.0,Writing output variable xml failed.
en,MODEL_OUTPUTVAR_VLABEL,1.0,Output Variable
en,MODEL_PCTEVENT_VLABEL,1.0,Percentage of Events
en,MODEL_PCTNONEVENT_VLABEL,1.0,Percentage of Nonevents
en,MODEL_PMMLFILENOTFOUND_ERROR,1.0,"Specified pmml file, %s, does not exist."
en,MODEL_PREDCOUNT_VLABEL,1.0,Predicted Count
en,MODEL_PREDICTCUT_VLABEL,1.0,Prediction at Cutoff %s
en,MODEL_PREDICTEDBINMEAN_VLABEL,1.0,Predicted Bin Mean
en,MODEL_PREDICTEDMAX_VLABEL,1.0,Predicted Max
en,MODEL_PREDICTEDMIN_VLABEL,1.0,Predicted Min
en,MODEL_PREDICTIONATCUTOFF_VLABEL,1.0,Prediction at Cutoff %s
en,MODEL_PREDMISS_VLABEL,1.0,Predicted Missing
en,MODEL_RANKINGVARNOTFOUND_ERROR,1.0,Ranking variable %s not found in the data.
en,MODEL_RASE_VLABEL,1.0,Root Average Squared Error
en,MODEL_REPOSITORYNOTFOUND_ERROR,1.0,"Repository folder, %s, does not exist."
en,MODEL_RESIDUALBINMEAN_VLABEL,1.0,Residual Bin Mean
en,MODEL_RESIDUALMAX_VLABEL,1.0,Residual Max
en,MODEL_RESIDUALMIN_VLABEL,1.0,Residual Min
en,MODEL_RESIDUALSQUAREDBINMEAN_VLABEL,1.0,Residual Squared Bin Mean
en,MODEL_SCORECODEFILENOTFOUND_ERROR,1.0,"Score code file, %s, does not exist."
en,MODEL_SEGMENTVARNOTFOUND_ERROR,1.0,Segment variable %s not found in the data.
en,MODEL_SENSITIVITY_VLABEL,1.0,Sensitivity
en,MODEL_SEPARATIONKS_VLABEL,1.0,Separation - KS
en,MODEL_SPECIFICITY_VLABEL,1.0,Specificity
en,MODEL_SSE_VLABEL,1.0,Sum of Squared Errors
en,MODEL_STDP_VLABEL,1.0,Prediction Std Deviation
en,MODEL_SUMMARIZEEVENT_NOTE,1.0,Detect event %#1s for variable %#2s.
en,MODEL_SUMMARIZENOEVENT_NOTE,1.0,No event provided.
en,MODEL_SUMMARIZE_NOTE,1.0,"Variable %#1s will be summarized over the interval ( %#2s, %#3s)"
en,MODEL_TARGETBINMEAN_VLABEL,1.0,Target Bin Mean
en,MODEL_TARGETCOUNT_VLABEL,1.0,Target Count
en,MODEL_TARGETEVENT_VLABEL,1.0,Target Event
en,MODEL_TARGETLEVEL_VLABEL,1.0,Target Level
en,MODEL_TARGETMAX_VLABEL,1.0,Target Max
en,MODEL_TARGETMIN_VLABEL,1.0,Target Min
en,MODEL_TARGETMISS_VLABEL,1.0,Target Missing
en,MODEL_TARGETVALUE_VLABEL,1.0,Target Value
en,MODEL_TARGETVARNOTFOUND_ERROR,1.0,Target variable %s not found in the data.
en,MODEL_TARGET_VLABEL,1.0,Target Variable
en,MODEL_TCCUT_VLABEL,1.0,Train: Classification Cutoff
en,MODEL_TCEVENTPCT_VLABEL,1.0,Train:  Cumulative Percentage of Events
en,MODEL_TCGAIN_VLABEL,1.0,Train: Cumulative Gain
en,MODEL_TCLIFT_VLABEL,1.0,Train: Cumulative Lift
en,MODEL_TCORRECTRATE_VLABEL,1.0,Train: Overall Precision Rate
en,MODEL_TCRCUT_VLABEL,1.0,Train: CR Cutoff
en,MODEL_TCRDEPTH_VLABEL,1.0,Train: CR Sample Depth
en,MODEL_TCR_VLABEL,1.0,Train: Maximum Classification Rate (CR)
en,MODEL_TDEPTH_VLABEL,1.0,Train: Depth
en,MODEL_TERRORRATE_VLABEL,1.0,Train: Error Rate
en,MODEL_TEVENTCOUNT_VLABEL,1.0,Train: Event Count
en,MODEL_TEVENTMISSCOUNT_VLABEL,1.0,Train: Event with Predicted Missing
en,MODEL_TEVENTRATE_VLABEL,1.0,Train: Event Precision Rate
en,MODEL_TGAIN_VLABEL,1.0,Train: Gain
en,MODEL_TKSCUT_VLABEL,1.0,Train: KS Cutoff
en,MODEL_TKSDEPTH_VLABEL,1.0,Train: KS Sample Depth
en,MODEL_TKSREF_VLABEL,1.0,Train: KS Reference Line
en,MODEL_TKSR_VLABEL,1.0,Train: Maximum Separation
en,MODEL_TKS_VLABEL,1.0,Train: Kolmogorov-Smirnov (KS)
en,MODEL_TLIFT_VLABEL,1.0,Train: Lift
en,MODEL_TMCUT_VLABEL,1.0,Train: Median Event Detection Cutoff
en,MODEL_TMDEPTH_VLABEL,1.0,Train: Median EventDetection Depth
en,MODEL_TNOBS_VLABEL,1.0,Train: Number of Observations
en,MODEL_TNONEVENTCOUNT_VLABEL,1.0,Train: Nonevent Count
en,MODEL_TNONEVENTRATE_VLABEL,1.0,Train: Nonevent Precision Rate
en,MODEL_TOTALCOUNT_VLABEL,1.0,Total Count
en,MODEL_TPREDCOUNT_VLABEL,1.0,Train: Predicted Count
en,MODEL_TPREDICTCUT_VLABEL,1.0,Train: Prediction at Cutoff %s
en,MODEL_TPREDMISS_VLABEL,1.0,Train: Predicted Missing
en,MODEL_TRAINASE_VLABEL,1.0,Train: Average Squared Error
en,MODEL_TRAINDIV_VLABEL,1.0,Train: Divisor for ASE
en,MODEL_TRAININGFILENOTFOUND_ERROR,1.0,"Specified training file, %s, does not exist."
en,MODEL_TRAINMISC_VLABEL,1.0,Train: Misclassification Rate
en,MODEL_TRAINRASE_VLABEL,1.0,Train: Root Average Squared Error
en,MODEL_TRAINSSE_VLABEL,1.0,Train: Sum of Squared Errors
en,MODEL_TSEPARATIONKS_VLABEL,1.0,Train: Separation - KS
en,MODEL_TTARGETCOUNT_VLABEL,1.0,Train: Target Count
en,MODEL_TTARGETMISS_VLABEL,1.0,Train: Target Missing
en,MODEL_TTARGETVALUE_VLABEL,1.0,Train: Target Value
en,MODEL_TTOTALCOUNT_VLABEL,1.0,Train: Total Count
en,MODEL_VARSNOTFOUND_ERROR,1.0,Variable(s) %#1s not in the data set %#2s.
en,MODEL_VASE_VLABEL,1.0,valid: Average Squared Error
en,MODEL_VCCUT_VLABEL,1.0,Valid: Classification Cutoff
en,MODEL_VCEVENTPCT_VLABEL,1.0,Valid:  Cumulative Percentage of Events
en,MODEL_VCGAIN_VLABEL,1.0,Valid: Cumulative Gain
en,MODEL_VCLIFT_VLABEL,1.0,Valid: Cumulative Lift
en,MODEL_VCORRECTRATE_VLABEL,1.0,Valid: Overall Precision Rate
en,MODEL_VCRCUT_VLABEL,1.0,Valid: CR Cutoff
en,MODEL_VCRDEPTH_VLABEL,1.0,Valid: CR Sample Depth
en,MODEL_VCR_VLABEL,1.0,Valid: Maximum Classification Rate (CR)
en,MODEL_VCVP_VLABEL,1.0,Valid: Coefficient Variation of Prediction
en,MODEL_VDEPTH_VLABEL,1.0,Valid: Depth
en,MODEL_VDIV_VLABEL,1.0,Valid: Divisor for ASE
en,MODEL_VERRORRATE_VLABEL,1.0,Valid: Error Rate
en,MODEL_VEVENTCOUNT_VLABEL,1.0,Valid: Event Count
en,MODEL_VEVENTMISSCOUNT_VLABEL,1.0,Valid: Event with Predicted Missing
en,MODEL_VEVENTRATE_VLABEL,1.0,Valid: Event Precision Rate
en,MODEL_VGAIN_VLABEL,1.0,Valid: Gain
en,MODEL_VKSCUT_VLABEL,1.0,Valid: KS Cutoff
en,MODEL_VKSDEPTH_VLABEL,1.0,Valid: KS Sample Depth
en,MODEL_VKSREF_VLABEL,1.0,Valid: KS Reference Line
en,MODEL_VKSR_VLABEL,1.0,Valid: Maximum Separation
en,MODEL_VKS_VLABEL,1.0,Valid: Kolmogorov-Smirnov (KS)
en,MODEL_VLIFT_VLABEL,1.0,Valid: Lift
en,MODEL_VMCUT_VLABEL,1.0,Valid: Median Event Detection Cutoff
en,MODEL_VMDEPTH_VLABEL,1.0,Valid: Median EventDetection Depth
en,MODEL_VMEANP_VLABEL,1.0,Valid: Mean Prediction
en,MODEL_VMISC_VLABEL,1.0,Valid: Misclassification Rate
en,MODEL_VNOBS_VLABEL,1.0,Valid: Number of Observations
en,MODEL_VNONEVENTCOUNT_VLABEL,1.0,Valid: Nonevent Count
en,MODEL_VNONEVENTRATE_VLABEL,1.0,Valid: Nonevent Precision Rate
en,MODEL_VPREDCOUNT_VLABEL,1.0,Valid: Predicted Count
en,MODEL_VPREDICTCUT_VLABEL,1.0,Valid: Prediction at Cutoff %s
en,MODEL_VPREDMISS_VLABEL,1.0,Valid: Predicted Missing
en,MODEL_VRASE_VLABEL,1.0,Valid: Root Average Squared Error
en,MODEL_VSEPARATIONKS_VLABEL,1.0,Valid: Separation - KS
en,MODEL_VSSE_VLABEL,1.0,Valid: Sum of Squared Errors
en,MODEL_VSTDP_VLABEL,1.0,Valid: Prediction Std Deviation
en,MODEL_VTARGETCOUNT_VLABEL,1.0,Valid: Target Count
en,MODEL_VTARGETMISS_VLABEL,1.0,Valid: Target Missing
en,MODEL_VTARGETVALUE_VLABEL,1.0,Valid: Target Value
en,MODEL_VTOTALCOUNT_VLABEL,1.0,Valid: Total Count
en,MODEL_WRONGVARLEVEL_ERROR,1.0,Unknown level type %#1s for variable %#2s.
es,MODEL_ASE_VLABEL,1.0,Error cuadr\u00e1tico medio
es,MODEL_CCUT_VLABEL,1.0,Corte de clasificaci\u00f3n
es,MODEL_CODEDEPENDENCY_ERROR,1.0,No es posible determinar las dependencias de variable de c\u00f3digo.
es,MODEL_CORRECTRATE_VLABEL,1.0,Tasa de precisi\u00f3n total
es,MODEL_CRCUT_VLABEL,1.0,Cutoff CR
es,MODEL_CRDEPTH_VLABEL,1.0,Profundidad de muestra CR
es,MODEL_CREATEINTERMEDIATEFILE_ERROR,1.0,Fallo en la creaci\u00f3n del archivo intermedio.
es,MODEL_CR_VLABEL,1.0,Tasa de clasificaci\u00f3n m\u00e1xima (CR)
es,MODEL_CUMEVENTCOUNT_VLABEL,1.0,Conteo de eventos acumulado
es,MODEL_CUMLIFT_VLABEL,1.0,Mejora acumulada
es,MODEL_CUMNOBS_VLABEL,1.0,N\u00famero acumulado de observaciones
es,MODEL_CUMNONEVENTCOUNT_VLABEL,1.0,Conteo acumulado de noeventos
es,MODEL_CUMPCTEVENT_VLABEL,1.0,Porcentaje acumulado de eventos
es,MODEL_CUMPCTNONEVENT_VLABEL,1.0,Porcentaje acumulado de noeventos
es,MODEL_CUMPREDCOUNT_VLABEL,1.0,Conteo de predicho acumulado
es,MODEL_CVP_VLABEL,1.0,Variaci\u00f3n de coeficiente de predicci\u00f3n
es,MODEL_C_EVENT_PCT_VLABEL,1.0,Porcentaje acumulado de eventos
es,MODEL_C_GAIN_VLABEL,1.0,Ganancia acumulada
es,MODEL_C_LIFT_VLABEL,1.0,Mejora acumulada
es,MODEL_DATAROLE_VLABEL,1.0,Rol de los datos
es,MODEL_DEPENDENCYDATAERROR_ERROR,1.0,No es posible abrir los datos de dependencia.
es,MODEL_DEPTH_C_EVENT_PCT_VLABEL,1.0,Porcentaje acumulado de eventos (%s)
es,MODEL_DEPTH_C_GAIN_VLABEL,1.0,Ganancia acumulada (%s)
es,MODEL_DEPTH_C_LIFT_VLABEL,1.0,Mejora acumulada (%s)
es,MODEL_DEPTH_GAIN_VLABEL,1.0,Ganancia (%s)
es,MODEL_DEPTH_LIFT_VLABEL,1.0,Mejora (%s)
es,MODEL_DEPTH_TCEVENTPCT_VLABEL,1.0,Entrenar: Porcentaje acumulado de eventos (%s)
es,MODEL_DEPTH_TCGAIN_VLABEL,1.0,Entrenar: Ganancia acumulada (%s)
es,MODEL_DEPTH_TCLIFT_VLABEL,1.0,Entrenar: Mejora acumulada (%s)
es,MODEL_DEPTH_TGAIN_VLABEL,1.0,Entrenar: Ganancia (%s)
es,MODEL_DEPTH_TLIFT_VLABEL,1.0,Entrenar: Mejora (%s)
es,MODEL_DEPTH_VCEVENTPCT_VLABEL,1.0,Validar: Porcentaje acumulado de eventos (%s)
es,MODEL_DEPTH_VCGAIN_VLABEL,1.0,Validar: Ganancia acumulada (%s)
es,MODEL_DEPTH_VCLIFT_VLABEL,1.0,Validar: Mejora acumulada (%s)
es,MODEL_DEPTH_VGAIN_VLABEL,1.0,Validar: Ganancia (%s)
es,MODEL_DEPTH_VLABEL,1.0,Profundidad
es,MODEL_DEPTH_VLIFT_VLABEL,1.0,Validar: Mejora (%s)
es,MODEL_DIV_VLABEL,1.0,Divisor para ASE
es,MODEL_ERRORRATE_VLABEL,1.0,Tasa de error
es,MODEL_EVENTCOUNT_VLABEL,1.0,Conteo de eventos
es,MODEL_EVENTMISS_VLABEL,1.0,Evento con predichos ausentes
es,MODEL_EVENTRATE_VLABEL,1.0,Tasa de precisi\u00f3n de evento
es,MODEL_EVENTTOCOUNT_NOTE,1.0,El evento %s ser\u00e1 contado.
es,MODEL_FREQVARNOTFOUND_ERROR,1.0,Variable de frecuencia %s no encontrada en los datos.
es,MODEL_GAIN_VLABEL,1.0,Ganancia
es,MODEL_INCONSISTENTITEMSTORE_ERROR,1.0,Itemstore no es consistente. Algunas variables de clase no se encontraron en la tabla VariableInfo.
es,MODEL_INPUTVARIABLEXML_ERROR,1.0,Fallo de escritura de la variable input xml.
es,MODEL_INVALIDNUMBINS_ERROR,1.0,"N\u00famero de bins no v\u00e1lido, debe ser mayor o igual que 2."
es,MODEL_ITEMSTOREINFONOTFOUND_ERROR,1.0,No existe la informaci\u00f3n de Itemstore.
es,MODEL_ITEMSTORENOPROGRAM_WARNING,1.0,Itemstore no contiene el programa de entrenamiento.
es,MODEL_ITEMSTORENOTFOUND_ERROR,1.0,"Itemstore, %s, no existe."
es,MODEL_KSCUT_VLABEL,1.0,Corte (Cutoff) KS
es,MODEL_KSDEPTH_VLABEL,1.0,Profundidad de muestra KS
es,MODEL_KSREF_VLABEL,1.0,L\u00ednea de referencia KS
es,MODEL_KSR_VLABEL,1.0,Separaci\u00f3n m\u00e1xima
es,MODEL_KS_VLABEL,1.0,Kolmogorov-Smirnov (KS)
es,MODEL_LIFT_VLABEL,1.0,Mejora
es,MODEL_LOADINGEVAL_NOTE,1.0,Cargando la macro aa_model_eval
es,MODEL_LOADINGREGISTER_NOTE,1.0,Cargando la macro aa_model_register
es,MODEL_MCUT_VLABEL,1.0,Cutoff de detecci\u00f3n de evento mediana
es,MODEL_MDEPTH_VLABEL,1.0,Profundidad de detecci\u00f3n de evento mediana
es,MODEL_MEANP_VLABEL,1.0,Predicci\u00f3n media
es,MODEL_MINEQUALMAX_WARNING,1.0,El m\u00ednimo es igual que el m\u00e1ximo. Se activar\u00e1 la opci\u00f3n FUZZ. (%s)
es,MODEL_MISC_VLABEL,1.0,Tasa de clasificaci\u00f3n err\u00f3nea
es,MODEL_NOACTION_ERROR,1.0,No se llev\u00f3 a cabo ninguna acci\u00f3n puesto que las solicitudes para spk y registros se han establecido como N.
es,MODEL_NOBS_VLABEL,1.0,N\u00famero de observaciones
es,MODEL_NODATA_ERROR,1.0,"El conjunto de datos, %s, no est\u00e1 disponible."
es,MODEL_NODEPENDECYVARIABLES_NOTE,1.0,No se encontraron dependencias de variable en el c\u00f3digo.
es,MODEL_NOINPUTMETADATA_ERROR,1.0,No se pueden generar los metadatos para las variables input.
es,MODEL_NOMODELNAME_NOTE,1.0,No se especific\u00f3 el nombre del modelo. Se utilizar\u00e1 el nombre predeterminado. Se utilizar\u00e1 el nombre predeterminado %s.
es,MODEL_NONEVENTCOUNT_VLABEL,1.0,Conteo de noeventos
es,MODEL_NONEVENTRATE_VLABEL,1.0,Tasa de precisi\u00f3n de noevento
es,MODEL_NOOUTPUTVAR_ERROR,1.0,No hay una variable de salida definida.
es,MODEL_NOSCORECODEFILE_ERROR,1.0,No se especific\u00f3 un archivo de c\u00f3digo de scoring.
es,MODEL_NOSPKFOLDERNAME_ERROR,1.0,No se ha especificado el nombre de la carpeta SPK Folder.
es,MODEL_NOTARGETEVENT_ERROR,1.0,No hay un evento target definido.
es,MODEL_NOTARGETLEVEL_ERROR,1.0,No hay un nivel de medida para la variable target definida.
es,MODEL_NOTARGET_ERROR,1.0,No hay una variable target definida.
es,MODEL_NUMBINS_VLABEL,1.0,N\u00famero de bins
es,MODEL_ONEMINUSSPECIFICITY_VLABEL,1.0,1 - Especificidad
es,MODEL_OUTPUTVARIABLEXML_ERROR,1.0,Fallo de escritura de variable de salida xml.
es,MODEL_OUTPUTVAR_VLABEL,1.0,Variable de salida
es,MODEL_PCTEVENT_VLABEL,1.0,Porcentaje de eventos
es,MODEL_PCTNONEVENT_VLABEL,1.0,Porcentaje de noeventos
es,MODEL_PMMLFILENOTFOUND_ERROR,1.0,"El archivo especificado pmml, %s, no existe."
es,MODEL_PREDCOUNT_VLABEL,1.0,Conteo de predichos
es,MODEL_PREDICTCUT_VLABEL,1.0,Predicci\u00f3n en el corte (Cutoff) %s
es,MODEL_PREDICTEDBINMEAN_VLABEL,1.0,Media de bin predicha
es,MODEL_PREDICTEDMAX_VLABEL,1.0,M\u00e1x. predicho
es,MODEL_PREDICTEDMIN_VLABEL,1.0,M\u00edn. predicho
es,MODEL_PREDICTIONATCUTOFF_VLABEL,1.0,Predicci\u00f3n en el corte (Cutoff) %s
es,MODEL_PREDMISS_VLABEL,1.0,Falta el valor predicho
es,MODEL_RANKINGVARNOTFOUND_ERROR,1.0,Variable de clasificaci\u00f3n %s no encontrada en los datos.
es,MODEL_RASE_VLABEL,1.0,Error cuadr\u00e1tico medio de la ra\u00edz
es,MODEL_REPOSITORYNOTFOUND_ERROR,1.0,"La carpeta del repositorio, %s, no existe."
es,MODEL_RESIDUALBINMEAN_VLABEL,1.0,Media de bin residual
es,MODEL_RESIDUALMAX_VLABEL,1.0,M\u00e1x. residual
es,MODEL_RESIDUALMIN_VLABEL,1.0,M\u00edn. residual
es,MODEL_RESIDUALSQUAREDBINMEAN_VLABEL,1.0,Media de bin cuadrada residual
es,MODEL_SCORECODEFILENOTFOUND_ERROR,1.0,"El archivo de c\u00f3digo de scoring, %s, no existe."
es,MODEL_SEGMENTVARNOTFOUND_ERROR,1.0,La variable del segmento %s no se encontr\u00f3 en los datos.
es,MODEL_SENSITIVITY_VLABEL,1.0,Sensibilidad
es,MODEL_SEPARATIONKS_VLABEL,1.0,Separaci\u00f3n - KS
es,MODEL_SPECIFICITY_VLABEL,1.0,Especificidad
es,MODEL_SSE_VLABEL,1.0,Suma de errores cuadr\u00e1ticos
es,MODEL_STDP_VLABEL,1.0,Desviaci\u00f3n est\u00e1ndar de predicci\u00f3n
es,MODEL_SUMMARIZEEVENT_NOTE,1.0,Detectar el evento %#1s para la variable %#2s.
es,MODEL_SUMMARIZENOEVENT_NOTE,1.0,No se ha proporcionado un evento.
es,MODEL_SUMMARIZE_NOTE,1.0,"La variable %#1s estar\u00e1 sumarizada en el intervalor ( %#2s, %#3s)"
es,MODEL_TARGETBINMEAN_VLABEL,1.0,Media de bin de target
es,MODEL_TARGETCOUNT_VLABEL,1.0,Conteo de target
es,MODEL_TARGETEVENT_VLABEL,1.0,Evento objetivo
es,MODEL_TARGETLEVEL_VLABEL,1.0,Nivel objetivo
es,MODEL_TARGETMAX_VLABEL,1.0,M\u00e1x. de target
es,MODEL_TARGETMIN_VLABEL,1.0,M\u00edn. de target
es,MODEL_TARGETMISS_VLABEL,1.0,Falta el target
es,MODEL_TARGETVALUE_VLABEL,1.0,Valor objetivo
es,MODEL_TARGETVARNOTFOUND_ERROR,1.0,Variable target %s no encontrada en los datos.
es,MODEL_TARGET_VLABEL,1.0,Variable target
es,MODEL_TCCUT_VLABEL,1.0,Entrenar: Corte de clasificaci\u00f3n
es,MODEL_TCEVENTPCT_VLABEL,1.0,Entrenar: Porcentaje acumulado de eventos
es,MODEL_TCGAIN_VLABEL,1.0,Entrenar: Ganancia acumulada
es,MODEL_TCLIFT_VLABEL,1.0,Entrenar: Mejora acumulada
es,MODEL_TCORRECTRATE_VLABEL,1.0,Entrenar: Tasa de precisi\u00f3n total
es,MODEL_TCRCUT_VLABEL,1.0,Entrenar: Corte (Cutoff) CR
es,MODEL_TCRDEPTH_VLABEL,1.0,Entrenar: Profundidad de muestra CR
es,MODEL_TCR_VLABEL,1.0,Entrenar: Tasa de clasificaci\u00f3n m\u00e1xima (CR)
es,MODEL_TDEPTH_VLABEL,1.0,Entrenar: Profundidad
es,MODEL_TERRORRATE_VLABEL,1.0,Entrenar: Tasa de error
es,MODEL_TEVENTCOUNT_VLABEL,1.0,Entrenar: Conteo de eventos
es,MODEL_TEVENTMISSCOUNT_VLABEL,1.0,Entrenar: Evento con valores predichos ausentes
es,MODEL_TEVENTRATE_VLABEL,1.0,Entrenar: Tasa de precisi\u00f3n de eventos
es,MODEL_TGAIN_VLABEL,1.0,Entrenar: Ganancia
es,MODEL_TKSCUT_VLABEL,1.0,Entrenar: Cutoff KS
es,MODEL_TKSDEPTH_VLABEL,1.0,Entrenar: Profundidad de muestra KS
es,MODEL_TKSREF_VLABEL,1.0,Entrenar: L\u00ednea de referencia KS
es,MODEL_TKSR_VLABEL,1.0,Entrenar: Separaci\u00f3n m\u00e1xima
es,MODEL_TKS_VLABEL,1.0,Entrenar: Kolmogorov-Smirnov (KS)
es,MODEL_TLIFT_VLABEL,1.0,Entrenar: Mejora
es,MODEL_TMCUT_VLABEL,1.0,Entrenar: Corte (Cutoff) de detecci\u00f3n de eventos mediana
es,MODEL_TMDEPTH_VLABEL,1.0,Entrenar: Profundidad de detecci\u00f3n de evento mediana
es,MODEL_TNOBS_VLABEL,1.0,Entrenar: N\u00famero de observaciones
es,MODEL_TNONEVENTCOUNT_VLABEL,1.0,Entrenar: Conteo de noeventos
